Industry,Company,Financial_Metric,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,Heavy_Investment_Years
IT,TCS_Cash_Flow,OCF,9162.491258397698,12022.1136360839,14751.0,19369.0,19109.0,25223.0,25067.0,28593.0,32369.0,38802.0,39949.0,41965.0,44338.0,48908.0,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017, 2021"
IT,TECHM_Cash_Flow,OCF,-411.1730760037899,593.2954548597336,1596.0,2448.0,3137.0,4071.0,3554.0,4432.0,4358.0,8094.0,5285.0,5572.0,6376.0,5786.0,"2018, 2019"
IT,WIPRO_Cash_Flow,OCF,6451.435313850641,6721.204544961452,6790.0,7840.0,7887.0,9277.0,8423.0,11632.0,10064.0,14755.0,11080.0,13060.0,17622.0,16943.0,"2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2022, 2023, 2025"
IT,OCF-Average,OCF-Average,3071.304389774903,3616.401515114225,4517.222222222223,5029.111111111111,5111.581349207296,6826.404100535024,6760.8710317555815,7952.315476200853,8983.959656094718,12170.692460319648,11492.84722222636,11909.868386258888,13972.422619062992,15330.732142867106,
IT,OCF-Median,OCF-Median,939.5856636464596,759.8863634765148,1596.0,2448.0,3137.0,4071.0,3554.0,4432.0,4358.0,8094.0,5285.0,5572.0,6376.0,5786.0,
IT,HCLTECH_Cash_Flow,CAPEX,-2444.35839278996,-2783.11363710463,-4842.0,-2088.0,-2208.0,-3890.0,-2236.0,-3256.0,-12332.0,-5665.0,1597.0,-3573.0,-6608.0,-4914.0,"2014, 2015, 2018, 2019, 2020, 2023, 2024, 2025"
IT,INFY_Cash_Flow,CAPEX,-410.6520991027355,-1007.75000025332,-2563.0,999.0,-885.0,-14664.0,4533.0,-632.0,-331.0,-7373.0,-6485.0,-1071.0,-5093.0,-1864.0,"2017, 2021, 2022, 2024"
IT,LTIM_Cash_Flow,CAPEX,323.0734268538654,211.227272875607,180.0,-103.0,-40.0,-961.0,-452.0,-749.0,-643.0,-1657.0,-1643.0,-271.0,-3918.0,-1729.0,2020
IT,MPHASIS_Cash_Flow,CAPEX,-242.1730765998363,-110.0681816115975,225.0,-380.0,-175.0,267.0,507.0,280.0,142.0,-810.0,-271.0,196.0,-2496.0,44.0,
IT,PERSISTENT_Cash_Flow,CAPEX,-35.37062942609191,-80.54545458033681,-198.0,-230.0,-86.0,-222.0,-337.0,-233.0,-6.0,-540.0,-971.0,-383.0,-432.0,-434.0,
IT,TATAELXSI_Cash_Flow,CAPEX,-33.0,-30.0,-22.0,-29.0,-35.64285713108256,-41.59523807698861,-48.69047617446631,-56.92857139278203,-66.30952376872301,-76.83333328412846,-88.499999942258,-101.3095237524249,-115.2619046908803,-130.3571427739225,
IT,TCS_Cash_Flow,CAPEX,-13564.3881098032,-11076.86363530159,-9452.0,-1807.0,-5010.0,-16895.0,3104.0,1645.0,8968.0,-7956.0,-738.0,548.0,6091.0,-2144.0,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017, 2021"
IT,TECHM_Cash_Flow,CAPEX,902.6713285446168,62.27272802591324,291.0,-1865.0,-1453.0,-2893.0,-3319.0,-2104.0,1081.0,-5433.0,480.0,-226.0,-1318.0,-23.0,"2018, 2019"
IT,WIPRO_Cash_Flow,CAPEX,-6430.449297189713,-5424.749999046326,-284.0,-2537.0,-13761.0,-11770.0,3595.0,5065.0,3593.0,685.0,-22321.0,-8169.0,1144.0,-8073.0,"2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2022, 2023, 2025"
IT,CAPEX-Average,CAPEX-Average,-2437.182983279228,-2248.8434341106977,-1851.6666666666667,-893.3333333333334,-2628.1825396812314,-5674.399470897443,594.0343915361705,-4.547619043642448,45.076719581253,-3202.870370364903,-3382.277777771362,-1450.0343915280473,-1416.14021163232,-2140.8174603082134,
IT,CAPEX-Median,CAPEX-Median,-242.1730765998363,-110.0681816115975,-198.0,-380.0,-885.0,-2893.0,-48.69047617446631,-233.0,-6.0,-1657.0,-738.0,-271.0,-1318.0,-1729.0,
IT,HCLTECH_Cash_Flow,FCF,5119.449300542474,6277.477273717523,11299.0,7627.0,6031.0,12885.0,10564.0,12227.0,25691.0,25283.0,15303.0,21582.0,29056.0,27175.0,"2014, 2015, 2018, 2019, 2020, 2023, 2024, 2025"
IT,INFY_Cash_Flow,FCF,8824.776224941015,9476.454545870423,12388.0,7354.0,10913.0,26195.0,8685.0,15473.0,17334.0,30597.0,30370.0,23538.0,30303.0,37558.0,"2017, 2021, 2022, 2024"
IT,LTIM_Cash_Flow,FCF,616.5122367925942,548.6590906009078,448.0,745.0,898.0,2131.0,1296.0,2144.0,2287.0,4057.0,4894.0,3366.0,9588.0,6275.0,2020
IT,MPHASIS_Cash_Flow,FCF,252.7832164028659,264.5454542897641,-27.0,996.0,906.0,397.0,216.0,670.0,1179.0,2265.0,1987.0,1266.0,4676.0,1861.0,
IT,PERSISTENT_Cash_Flow,FCF,372.9458041153848,376.1136363185942,479.0,542.0,340.0,508.0,758.0,665.0,358.0,1276.0,1816.0,1339.0,1653.0,1591.0,
IT,TATAELXSI_Cash_Flow,FCF,95.0,68.0,151.0,172.0,212.8749999967404,262.2321428922005,318.5297619746998,381.76785720046615,451.9464286211878,529.0654761609621,613.1249999795109,704.125000082422,802.0654762578197,906.9464285778812,
IT,TCS_Cash_Flow,FCF,22726.879368200895,23098.97727138549,24203.0,21176.0,24119.0,42118.0,21963.0,26948.0,23401.0,46758.0,40687.0,41417.0,38247.0,51052.0,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017, 2021"
IT,TECHM_Cash_Flow,FCF,-1313.8444045484066,531.0227268338203,1305.0,4313.0,4590.0,6964.0,6873.0,6536.0,3277.0,13527.0,4805.0,5798.0,7694.0,5809.0,"2018, 2019"
IT,WIPRO_Cash_Flow,FCF,12881.884611040354,12145.954544007778,7074.0,10377.0,21648.0,21047.0,4828.0,6567.0,6471.0,14070.0,33401.0,21229.0,16478.0,25016.0,"2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2022, 2023, 2025"
IT,FCF-Average,FCF-Average,5508.487373054131,5865.2449492249225,6368.888888888889,5922.444444444444,7739.763888888527,12500.803571432469,6166.836640219412,7956.863095244496,8938.882936513466,15373.562830684552,14875.124999997724,13359.902777786936,15388.562830695311,17471.54960317532,
IT,FCF-Median,FCF-Median,616.5122367925942,548.6590906009078,1305.0,4313.0,4590.0,6964.0,4828.0,6536.0,3277.0,13527.0,4894.0,5798.0,9588.0,6275.0,
IT,HCLTECH_Cash_Flow,FCF_Rank,14.0,12.0,9.0,11.0,13.0,7.0,10.0,8.0,3.0,4.0,6.0,5.0,1.0,2.0,"2014, 2015, 2018, 2019, 2020, 2023, 2024, 2025"
IT,INFY_Cash_Flow,FCF_Rank,12.0,11.0,9.0,18.0,10.0,5.0,13.0,8.0,7.0,2.0,3.0,6.0,4.0,1.0,"2017, 2021, 2022, 2024"
IT,LTIM_Cash_Flow,FCF_Rank,16.0,17.0,18.0,15.0,13.0,8.0,11.0,7.0,6.0,4.0,3.0,5.0,1.0,2.0,2020
IT,MPHASIS_Cash_Flow,FCF_Rank,16.0,15.0,18.0,7.0,8.0,12.0,17.0,9.0,6.0,2.0,3.0,5.0,1.0,4.0,
IT,PERSISTENT_Cash_Flow,FCF_Rank,16.0,15.0,11.0,8.0,18.0,10.0,6.0,7.0,17.0,5.0,1.0,4.0,2.0,3.0,
IT,TATAELXSI_Cash_Flow,FCF_Rank,14.0,16.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,
IT,TCS_Cash_Flow,FCF_Rank,15.0,13.0,8.0,18.0,9.0,3.0,17.0,7.0,11.0,2.0,5.0,4.0,6.0,1.0,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017, 2021"
IT,TECHM_Cash_Flow,FCF_Rank,14.0,13.0,12.0,10.0,9.0,3.0,4.0,5.0,11.0,1.0,8.0,7.0,2.0,6.0,"2018, 2019"
IT,WIPRO_Cash_Flow,FCF_Rank,12.0,13.0,15.0,14.0,3.0,5.0,18.0,16.0,17.0,10.0,1.0,4.0,8.0,2.0,"2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2022, 2023, 2025"
IT,FCF_Rank-Average,FCF_Rank-Average,14.333333333333334,13.88888888888889,12.444444444444445,12.444444444444445,10.333333333333334,6.888888888888889,11.555555555555555,8.222222222222221,9.333333333333334,3.888888888888889,3.7777777777777777,4.777777777777778,3.0,2.4444444444444446,
IT,FCF_Rank-Median,FCF_Rank-Median,14.0,13.0,12.0,11.0,10.0,7.0,11.0,7.0,7.0,4.0,3.0,5.0,2.0,2.0,
IT,HCLTECH_Cash_Flow,Financing_CF,-2564.026218295097,-2089.704542040825,-1308.0,-3140.0,-2237.0,-4517.0,-5714.0,-1471.0,-3168.0,-11192.0,-14508.0,-15881.0,-15464.0,-18561.0,"2014, 2015, 2018, 2019, 2020, 2023, 2024, 2025"
IT,INFY_Cash_Flow,Financing_CF,4369.749996602535,923.6590890288352,-3144.0,-4935.0,-6813.0,-6939.0,-20505.0,-14512.0,-17591.0,-9786.0,-24642.0,-26695.0,-17504.0,-24161.0,"2017, 2021, 2022, 2024"
IT,LTIM_Cash_Flow,Financing_CF,-1345.685313910246,-1011.181818187237,-769.0,-497.0,-817.0,-33.0,-408.0,-594.0,-890.0,-509.0,-1680.0,-1932.0,-2269.0,-2574.0,2020
IT,MPHASIS_Cash_Flow,Financing_CF,186.1066429540515,-63.06818202883005,-429.0,-186.0,-568.0,-710.0,-1380.0,-1342.0,-825.0,-861.0,-1389.0,-1440.0,77.0,-1756.0,
IT,PERSISTENT_Cash_Flow,Financing_CF,-245.4650347605348,-174.8636362738907,-50.0,-66.0,-127.0,-58.0,-96.0,-160.0,-329.0,-144.0,182.0,-404.0,-594.0,-628.0,
IT,TATAELXSI_Cash_Flow,Financing_CF,-23.0,-11.0,-79.0,-32.0,-38.50000001955777,-34.0000000349246,-27.50000004190952,-19.00000008288771,-8.500000103842467,3.999999870546162,18.49999985052273,34.99999981746078,53.49999976949766,73.99999971129,
IT,TCS_Cash_Flow,Financing_CF,3784.442307114601,-1067.97727227211,-5673.0,-17168.0,-9666.0,-11026.0,-26885.0,-27897.0,-39915.0,-32634.0,-33581.0,-47878.0,-48536.0,-47438.0,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017, 2021"
IT,TECHM_Cash_Flow,Financing_CF,83.38461537659168,-140.9090911000967,-972.0,-829.0,-496.0,-1571.0,-269.0,-2251.0,-4466.0,-2987.0,-4667.0,-5078.0,-4767.0,-5799.0,"2018, 2019"
IT,WIPRO_Cash_Flow,Financing_CF,3000.522723436356,957.2499972581865,-3570.0,-830.0,-159.0,-2275.0,-12998.0,-4937.0,-15100.0,-12884.0,4659.0,-6088.0,-18257.0,-6396.0,"2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2022, 2023, 2025"
IT,Financing_CF-Average,Financing_CF-Average,805.1144131686953,-297.53282840177417,-1777.111111111111,-3075.8888888888887,-2324.611111113284,-3018.111111114992,-7586.944444449101,-5909.222222231432,-9143.61111112265,-7888.111111125495,-8400.833333349941,-11706.77777779806,-11917.833333358943,-11915.444444476523,
IT,Financing_CF-Median,Financing_CF-Median,83.38461537659168,-140.9090911000967,-972.0,-829.0,-568.0,-1571.0,-1380.0,-1471.0,-3168.0,-2987.0,-1680.0,-5078.0,-4767.0,-5799.0,
IT,HCLTECH_Cash_Flow,Net_Cash_Flow,-2333.571676254272,-1378.704544126987,307.0,311.0,-623.0,588.0,378.0,4244.0,-2141.0,2761.0,3989.0,-1445.0,376.0,-1214.0,"2014, 2015, 2018, 2019, 2020, 2023, 2024, 2025"
IT,INFY_Cash_Flow,Net_Cash_Flow,12373.2220313549,8384.613636016846,4118.0,4417.0,2330.0,-10072.0,-2754.0,-303.0,-919.0,6065.0,-7242.0,-5299.0,2613.0,9669.0,"2017, 2021, 2022, 2024"
IT,LTIM_Cash_Flow,Net_Cash_Flow,-81.72902089171112,-39.0227272361517,40.0,42.0,2.0,176.0,-16.0,52.0,110.0,234.0,-73.0,892.0,-518.0,242.0,2020
IT,MPHASIS_Cash_Flow,Net_Cash_Flow,-45.78671327419579,-18.95454545598477,-7.0,50.0,-12.0,221.0,-149.0,-112.0,638.0,-217.0,56.0,217.0,-239.0,194.0,
IT,PERSISTENT_Cash_Flow,Net_Cash_Flow,56.79020973481238,40.18181818909943,33.0,16.0,41.0,6.0,-12.0,39.0,16.0,52.0,56.0,169.0,196.0,94.0,
IT,TATAELXSI_Cash_Flow,Net_Cash_Flow,6.0,-4.0,28.0,82.0,102.6964285913855,144.4821429140866,192.8988095745444,247.9464286528528,309.6250001266599,377.9345239233226,452.8750002030283,534.4464287720621,622.6488097384572,717.4821430891752,
IT,TCS_Cash_Flow,Net_Cash_Flow,-617.454545378685,-122.7272728085518,-374.0,394.0,4433.0,-2698.0,1286.0,2341.0,1422.0,-1788.0,5630.0,-5365.0,1893.0,-674.0,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017, 2021"
IT,TECHM_Cash_Flow,Net_Cash_Flow,574.4230771027505,514.4090910870582,915.0,-246.0,1188.0,-392.0,-35.0,77.0,974.0,-326.0,1098.0,267.0,291.0,-37.0,"2018, 2019"
IT,WIPRO_Cash_Flow,Net_Cash_Flow,3021.75174805522,2254.136363744736,2936.0,4474.0,-6032.0,-4767.0,-979.0,11760.0,-1442.0,2556.0,-6583.0,-1197.0,509.0,2473.0,"2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2022, 2023, 2025"
IT,Net_Cash_Flow-Average,Net_Cash_Flow-Average,1439.29390116098,1069.992424378896,888.4444444444445,1060.0,158.85515873237617,-1865.946428565101,-232.01124338060615,2038.4384920725392,-114.70833331926002,1079.4371693248136,-290.68055553299683,-1247.3948412475486,638.1832010820508,1273.8313492321306,
IT,Net_Cash_Flow-Median,Net_Cash_Flow-Median,6.0,-4.0,40.0,82.0,41.0,6.0,-16.0,77.0,110.0,234.0,56.0,169.0,376.0,194.0,
IT,HCLTECH_Cash_Flow,Heavy_Investment_Flag,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"2014, 2015, 2018, 2019, 2020, 2023, 2024, 2025"
IT,INFY_Cash_Flow,Heavy_Investment_Flag,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,"2017, 2021, 2022, 2024"
IT,LTIM_Cash_Flow,Heavy_Investment_Flag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020
IT,MPHASIS_Cash_Flow,Heavy_Investment_Flag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IT,PERSISTENT_Cash_Flow,Heavy_Investment_Flag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IT,TATAELXSI_Cash_Flow,Heavy_Investment_Flag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IT,TCS_Cash_Flow,Heavy_Investment_Flag,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017, 2021"
IT,TECHM_Cash_Flow,Heavy_Investment_Flag,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"2018, 2019"
IT,WIPRO_Cash_Flow,Heavy_Investment_Flag,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,"2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2022, 2023, 2025"
IT,Heavy_Investment_Flag-Average,Heavy_Investment_Flag-Average,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,
IT,Heavy_Investment_Flag-Median,Heavy_Investment_Flag-Median,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IT,HCLTECH_Cash_Flow,Cash from Operating Activity,2675.090907752514,3494.363636612892,6457.0,5539.0,3823.0,8995.0,8328.0,8971.0,13359.0,19618.0,16900.0,18009.0,22448.0,22261.0,"2014, 2015, 2018, 2019, 2020, 2023, 2024, 2025"
IT,INFY_Cash_Flow,Cash from Operating Activity,8414.12412583828,8468.704545617104,9825.0,8353.0,10028.0,11531.0,13218.0,14841.0,17003.0,23224.0,23885.0,22467.0,25210.0,35694.0,"2017, 2021, 2022, 2024"
IT,LTIM_Cash_Flow,Cash from Operating Activity,939.5856636464596,759.8863634765148,628.0,642.0,858.0,1170.0,844.0,1395.0,1644.0,2400.0,3251.0,3095.0,5670.0,4546.0,2020
IT,MPHASIS_Cash_Flow,Cash from Operating Activity,10.6101398030296,154.4772726781666,198.0,616.0,731.0,664.0,723.0,950.0,1321.0,1455.0,1716.0,1462.0,2180.0,1905.0,
IT,PERSISTENT_Cash_Flow,Cash from Operating Activity,337.5751746892929,295.5681817382574,281.0,312.0,254.0,286.0,421.0,432.0,352.0,736.0,845.0,956.0,1221.0,1157.0,
IT,TATAELXSI_Cash_Flow,Cash from Operating Activity,62.0,38.0,129.0,143.0,177.2321428656578,220.6369048152119,269.8392858002335,324.8392858076841,385.6369048524648,452.2321428768337,524.6250000372529,602.8154763299972,686.8035715669394,776.5892858039588,
IT,TCS_Cash_Flow,Cash from Operating Activity,9162.491258397698,12022.1136360839,14751.0,19369.0,19109.0,25223.0,25067.0,28593.0,32369.0,38802.0,39949.0,41965.0,44338.0,48908.0,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017, 2021"
IT,TECHM_Cash_Flow,Cash from Operating Activity,-411.1730760037899,593.2954548597336,1596.0,2448.0,3137.0,4071.0,3554.0,4432.0,4358.0,8094.0,5285.0,5572.0,6376.0,5786.0,"2018, 2019"
IT,WIPRO_Cash_Flow,Cash from Operating Activity,6451.435313850641,6721.204544961452,6790.0,7840.0,7887.0,9277.0,8423.0,11632.0,10064.0,14755.0,11080.0,13060.0,17622.0,16943.0,"2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2022, 2023, 2025"
IT,Cash from Operating Activity-Average,Cash from Operating Activity-Average,3071.304389774903,3616.401515114225,4517.222222222223,5029.111111111111,5111.581349207296,6826.404100535024,6760.8710317555815,7952.315476200853,8983.959656094718,12170.692460319648,11492.84722222636,11909.868386258888,13972.422619062992,15330.732142867106,
IT,Cash from Operating Activity-Median,Cash from Operating Activity-Median,939.5856636464596,759.8863634765148,1596.0,2448.0,3137.0,4071.0,3554.0,4432.0,4358.0,8094.0,5285.0,5572.0,6376.0,5786.0,
IT,HCLTECH_Cash_Flow,Cash from Investing Activity,-2444.35839278996,-2783.11363710463,-4842.0,-2088.0,-2208.0,-3890.0,-2236.0,-3256.0,-12332.0,-5665.0,1597.0,-3573.0,-6608.0,-4914.0,"2014, 2015, 2018, 2019, 2020, 2023, 2024, 2025"
IT,INFY_Cash_Flow,Cash from Investing Activity,-410.6520991027355,-1007.75000025332,-2563.0,999.0,-885.0,-14664.0,4533.0,-632.0,-331.0,-7373.0,-6485.0,-1071.0,-5093.0,-1864.0,"2017, 2021, 2022, 2024"
IT,LTIM_Cash_Flow,Cash from Investing Activity,323.0734268538654,211.227272875607,180.0,-103.0,-40.0,-961.0,-452.0,-749.0,-643.0,-1657.0,-1643.0,-271.0,-3918.0,-1729.0,2020
IT,MPHASIS_Cash_Flow,Cash from Investing Activity,-242.1730765998363,-110.0681816115975,225.0,-380.0,-175.0,267.0,507.0,280.0,142.0,-810.0,-271.0,196.0,-2496.0,44.0,
IT,PERSISTENT_Cash_Flow,Cash from Investing Activity,-35.37062942609191,-80.54545458033681,-198.0,-230.0,-86.0,-222.0,-337.0,-233.0,-6.0,-540.0,-971.0,-383.0,-432.0,-434.0,
IT,TATAELXSI_Cash_Flow,Cash from Investing Activity,-33.0,-30.0,-22.0,-29.0,-35.64285713108256,-41.59523807698861,-48.69047617446631,-56.92857139278203,-66.30952376872301,-76.83333328412846,-88.499999942258,-101.3095237524249,-115.2619046908803,-130.3571427739225,
IT,TCS_Cash_Flow,Cash from Investing Activity,-13564.3881098032,-11076.86363530159,-9452.0,-1807.0,-5010.0,-16895.0,3104.0,1645.0,8968.0,-7956.0,-738.0,548.0,6091.0,-2144.0,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017, 2021"
IT,TECHM_Cash_Flow,Cash from Investing Activity,902.6713285446168,62.27272802591324,291.0,-1865.0,-1453.0,-2893.0,-3319.0,-2104.0,1081.0,-5433.0,480.0,-226.0,-1318.0,-23.0,"2018, 2019"
IT,WIPRO_Cash_Flow,Cash from Investing Activity,-6430.449297189713,-5424.749999046326,-284.0,-2537.0,-13761.0,-11770.0,3595.0,5065.0,3593.0,685.0,-22321.0,-8169.0,1144.0,-8073.0,"2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2022, 2023, 2025"
IT,Cash from Investing Activity-Average,Cash from Investing Activity-Average,-2437.182983279228,-2248.8434341106977,-1851.6666666666667,-893.3333333333334,-2628.1825396812314,-5674.399470897443,594.0343915361705,-4.547619043642448,45.076719581253,-3202.870370364903,-3382.277777771362,-1450.0343915280473,-1416.14021163232,-2140.8174603082134,
IT,Cash from Investing Activity-Median,Cash from Investing Activity-Median,-242.1730765998363,-110.0681816115975,-198.0,-380.0,-885.0,-2893.0,-48.69047617446631,-233.0,-6.0,-1657.0,-738.0,-271.0,-1318.0,-1729.0,
IT,HCLTECH_Cash_Flow,Cash from Financing Activity,-2564.026218295097,-2089.704542040825,-1308.0,-3140.0,-2237.0,-4517.0,-5714.0,-1471.0,-3168.0,-11192.0,-14508.0,-15881.0,-15464.0,-18561.0,"2014, 2015, 2018, 2019, 2020, 2023, 2024, 2025"
IT,INFY_Cash_Flow,Cash from Financing Activity,4369.749996602535,923.6590890288352,-3144.0,-4935.0,-6813.0,-6939.0,-20505.0,-14512.0,-17591.0,-9786.0,-24642.0,-26695.0,-17504.0,-24161.0,"2017, 2021, 2022, 2024"
IT,LTIM_Cash_Flow,Cash from Financing Activity,-1345.685313910246,-1011.181818187237,-769.0,-497.0,-817.0,-33.0,-408.0,-594.0,-890.0,-509.0,-1680.0,-1932.0,-2269.0,-2574.0,2020
IT,MPHASIS_Cash_Flow,Cash from Financing Activity,186.1066429540515,-63.06818202883005,-429.0,-186.0,-568.0,-710.0,-1380.0,-1342.0,-825.0,-861.0,-1389.0,-1440.0,77.0,-1756.0,
IT,PERSISTENT_Cash_Flow,Cash from Financing Activity,-245.4650347605348,-174.8636362738907,-50.0,-66.0,-127.0,-58.0,-96.0,-160.0,-329.0,-144.0,182.0,-404.0,-594.0,-628.0,
IT,TATAELXSI_Cash_Flow,Cash from Financing Activity,-23.0,-11.0,-79.0,-32.0,-38.50000001955777,-34.0000000349246,-27.50000004190952,-19.00000008288771,-8.500000103842467,3.999999870546162,18.49999985052273,34.99999981746078,53.49999976949766,73.99999971129,
IT,TCS_Cash_Flow,Cash from Financing Activity,3784.442307114601,-1067.97727227211,-5673.0,-17168.0,-9666.0,-11026.0,-26885.0,-27897.0,-39915.0,-32634.0,-33581.0,-47878.0,-48536.0,-47438.0,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017, 2021"
IT,TECHM_Cash_Flow,Cash from Financing Activity,83.38461537659168,-140.9090911000967,-972.0,-829.0,-496.0,-1571.0,-269.0,-2251.0,-4466.0,-2987.0,-4667.0,-5078.0,-4767.0,-5799.0,"2018, 2019"
IT,WIPRO_Cash_Flow,Cash from Financing Activity,3000.522723436356,957.2499972581865,-3570.0,-830.0,-159.0,-2275.0,-12998.0,-4937.0,-15100.0,-12884.0,4659.0,-6088.0,-18257.0,-6396.0,"2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2022, 2023, 2025"
IT,Cash from Financing Activity-Average,Cash from Financing Activity-Average,805.1144131686953,-297.53282840177417,-1777.111111111111,-3075.8888888888887,-2324.611111113284,-3018.111111114992,-7586.944444449101,-5909.222222231432,-9143.61111112265,-7888.111111125495,-8400.833333349941,-11706.77777779806,-11917.833333358943,-11915.444444476523,
IT,Cash from Financing Activity-Median,Cash from Financing Activity-Median,83.38461537659168,-140.9090911000967,-972.0,-829.0,-568.0,-1571.0,-1380.0,-1471.0,-3168.0,-2987.0,-1680.0,-5078.0,-4767.0,-5799.0,
IT,HCLTECH_Cash_Flow,Net Cash Flow,-2333.571676254272,-1378.704544126987,307.0,311.0,-623.0,588.0,378.0,4244.0,-2141.0,2761.0,3989.0,-1445.0,376.0,-1214.0,"2014, 2015, 2018, 2019, 2020, 2023, 2024, 2025"
IT,INFY_Cash_Flow,Net Cash Flow,12373.2220313549,8384.613636016846,4118.0,4417.0,2330.0,-10072.0,-2754.0,-303.0,-919.0,6065.0,-7242.0,-5299.0,2613.0,9669.0,"2017, 2021, 2022, 2024"
IT,LTIM_Cash_Flow,Net Cash Flow,-81.72902089171112,-39.0227272361517,40.0,42.0,2.0,176.0,-16.0,52.0,110.0,234.0,-73.0,892.0,-518.0,242.0,2020
IT,MPHASIS_Cash_Flow,Net Cash Flow,-45.78671327419579,-18.95454545598477,-7.0,50.0,-12.0,221.0,-149.0,-112.0,638.0,-217.0,56.0,217.0,-239.0,194.0,
IT,PERSISTENT_Cash_Flow,Net Cash Flow,56.79020973481238,40.18181818909943,33.0,16.0,41.0,6.0,-12.0,39.0,16.0,52.0,56.0,169.0,196.0,94.0,
IT,TATAELXSI_Cash_Flow,Net Cash Flow,6.0,-4.0,28.0,82.0,102.6964285913855,144.4821429140866,192.8988095745444,247.9464286528528,309.6250001266599,377.9345239233226,452.8750002030283,534.4464287720621,622.6488097384572,717.4821430891752,
IT,TCS_Cash_Flow,Net Cash Flow,-617.454545378685,-122.7272728085518,-374.0,394.0,4433.0,-2698.0,1286.0,2341.0,1422.0,-1788.0,5630.0,-5365.0,1893.0,-674.0,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017, 2021"
IT,TECHM_Cash_Flow,Net Cash Flow,574.4230771027505,514.4090910870582,915.0,-246.0,1188.0,-392.0,-35.0,77.0,974.0,-326.0,1098.0,267.0,291.0,-37.0,"2018, 2019"
IT,WIPRO_Cash_Flow,Net Cash Flow,3021.75174805522,2254.136363744736,2936.0,4474.0,-6032.0,-4767.0,-979.0,11760.0,-1442.0,2556.0,-6583.0,-1197.0,509.0,2473.0,"2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2022, 2023, 2025"
IT,Net Cash Flow-Average,Net Cash Flow-Average,1439.29390116098,1069.992424378896,888.4444444444445,1060.0,158.85515873237617,-1865.946428565101,-232.01124338060615,2038.4384920725392,-114.70833331926002,1079.4371693248136,-290.68055553299683,-1247.3948412475486,638.1832010820508,1273.8313492321306,
IT,Net Cash Flow-Median,Net Cash Flow-Median,6.0,-4.0,40.0,82.0,41.0,6.0,-16.0,77.0,110.0,234.0,56.0,169.0,376.0,194.0,
Metals,COALINDIA_Cash_Flow,OCF,,14500.54545140266,14525.0,14382.0,13154.0,16461.0,21115.0,16356.0,4977.0,10592.0,41107.0,35734.0,18103.0,29200.0,"2018, 2022, 2023"
